model,effort,task_id,trial,provider,gold_answer,extracted_answer,correct,answer_in_boxed,thinking_tokens,answer_tokens,total_completion_tokens,over_cap,at_cap,censored_correct,trace_chars,backtrack_markers,recall_opener,error
glm_5,enabled,hmmt_2026_feb_comb_09,27,StreamLake,499,,0,0,39999,1,40000,0,1,0,144304,135,0,
glm_5,enabled,hmmt_2026_feb_comb_09,28,StreamLake,499,,0,0,39999,1,40000,0,1,0,131375,102,0,
glm_5,enabled,hmmt_2026_feb_comb_09,29,StreamLake,499,,0,0,39999,1,40000,0,1,0,139054,136,0,
glm_5,enabled,hmmt_2026_feb_comb_09,30,StreamLake,499,,0,0,39999,1,40000,0,1,0,141330,107,0,
glm_5,enabled,hmmt_2026_feb_comb_09,31,StreamLake,499,,0,0,39999,1,40000,0,1,0,142109,100,0,
glm_5,enabled,aime_2026_i_09,0,StreamLake,029,29,1,1,32310,326,32636,0,0,1,113774,87,0,
glm_5,enabled,aime_2026_i_09,1,StreamLake,029,29,1,1,26990,55,27045,0,0,1,100226,77,0,
glm_5,enabled,aime_2026_i_09,2,StreamLake,029,29,1,1,31369,1661,33030,0,0,1,117602,86,0,
glm_5,enabled,aime_2026_i_09,3,StreamLake,029,29,1,1,25203,57,25260,0,0,1,92448,89,0,
glm_5,enabled,aime_2026_i_09,4,StreamLake,029,29,1,1,29708,65,29773,0,0,1,106586,114,0,
glm_5,enabled,aime_2026_i_09,5,StreamLake,029,29,1,1,23697,65,23762,0,0,1,87941,85,0,
glm_5,enabled,aime_2026_i_09,6,StreamLake,029,29,1,1,31585,722,32307,0,0,1,110751,90,0,
glm_5,enabled,aime_2026_i_09,7,StreamLake,029,29,1,1,27566,805,28371,0,0,1,106922,98,0,
glm_5,enabled,aime_2026_i_09,8,StreamLake,029,29,1,1,37184,711,37895,0,0,1,136951,128,0,
glm_5,enabled,aime_2026_i_09,9,StreamLake,029,29,1,1,26287,173,26460,0,0,1,93147,102,0,
glm_5,enabled,aime_2026_i_09,10,StreamLake,029,29,1,1,25601,60,25661,0,0,1,97048,78,0,
glm_5,enabled,aime_2026_i_09,11,StreamLake,029,29,1,1,24934,1591,26525,0,0,1,90408,76,0,
glm_5,enabled,aime_2026_i_09,12,StreamLake,029,29,1,1,27613,46,27659,0,0,1,100639,84,0,
glm_5,enabled,aime_2026_i_09,13,StreamLake,029,360 - |V_2| - |V_4| + |V_2\cap V_,0,0,39213,787,40000,0,1,0,142702,153,0,
glm_5,enabled,aime_2026_i_09,14,StreamLake,029,29,1,1,32135,279,32414,0,0,1,118000,105,0,
glm_5,enabled,aime_2026_i_09,15,StreamLake,029,29,1,1,20481,763,21244,0,0,1,73014,64,0,
glm_5,enabled,aime_2026_i_09,16,StreamLake,029,29,1,1,36147,1070,37217,0,0,1,127874,111,0,
glm_5,enabled,aime_2026_i_09,17,StreamLake,029,29,1,1,38711,1248,39959,0,0,1,137278,115,0,
glm_5,enabled,aime_2026_i_09,18,StreamLake,029,29,1,1,26329,686,27015,0,0,1,97285,84,0,
glm_5,enabled,aime_2026_i_09,19,StreamLake,029,29,1,1,23616,71,23687,0,0,1,88670,81,0,
glm_5,enabled,aime_2026_i_09,20,StreamLake,029,29,1,1,22601,975,23576,0,0,1,79196,86,0,
glm_5,enabled,aime_2026_i_09,21,StreamLake,029,29,1,1,25993,42,26035,0,0,1,93586,84,0,
glm_5,enabled,aime_2026_i_09,22,StreamLake,029,,0,0,39999,1,40000,0,1,0,149666,121,0,
glm_5,enabled,aime_2026_i_09,23,StreamLake,029,29,1,1,30112,44,30156,0,0,1,109992,86,0,
glm_5,enabled,aime_2026_i_09,24,StreamLake,029,29,1,1,33160,49,33209,0,0,1,116162,90,0,
glm_5,enabled,aime_2026_i_09,25,StreamLake,029,29,1,1,30376,1202,31578,0,0,1,106134,106,0,
glm_5,enabled,aime_2026_i_09,26,StreamLake,029,29,1,1,20885,64,20949,0,0,1,74608,73,0,
glm_5,enabled,aime_2026_i_09,27,StreamLake,029,29,1,1,31601,44,31645,0,0,1,116346,106,0,
glm_5,enabled,aime_2026_i_09,28,StreamLake,029,,0,0,33392,0,33392,0,0,0,131988,122,0,
glm_5,enabled,aime_2026_i_09,29,StreamLake,029,29,1,1,27542,59,27601,0,0,1,102652,82,0,
glm_5,enabled,aime_2026_i_09,30,StreamLake,029,29,1,1,22490,394,22884,0,0,1,83426,78,0,
glm_5,enabled,aime_2026_i_09,31,StreamLake,029,29,1,1,31718,56,31774,0,0,1,116330,110,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,0,StreamLake,\frac{7}{2},\frac{7}{2},1,1,6642,508,7150,0,0,1,16728,37,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,1,StreamLake,\frac{7}{2},\frac{7}{2},1,1,5637,609,6246,0,0,1,14898,24,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,2,StreamLake,\frac{7}{2},\frac{7}{2},1,1,4607,664,5271,0,0,1,12065,27,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,3,StreamLake,\frac{7}{2},\frac{7}{2},1,1,14850,785,15635,0,0,1,38790,84,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,4,StreamLake,\frac{7}{2},\frac{7}{2},1,1,3256,660,3916,0,0,1,8377,21,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,5,StreamLake,\frac{7}{2},\frac{7}{2},1,1,14971,15,14986,0,0,1,38245,50,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,6,StreamLake,\frac{7}{2},\frac{7}{2},1,1,8524,1163,9687,0,0,1,21842,40,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,7,StreamLake,\frac{7}{2},\frac{7}{2},1,1,6272,565,6837,0,0,1,15408,26,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,8,StreamLake,\frac{7}{2},\frac{7}{2},1,1,6525,690,7215,0,0,1,14858,33,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,9,StreamLake,\frac{7}{2},\frac{7}{2},1,1,3789,773,4562,0,0,1,10035,15,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,10,StreamLake,\frac{7}{2},\frac{7}{2},1,1,6531,1278,7809,0,0,1,15288,27,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,11,StreamLake,\frac{7}{2},\frac{7}{2},1,1,6229,929,7158,0,0,1,15195,29,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,12,StreamLake,\frac{7}{2},\frac{7}{2},1,1,7468,860,8328,0,0,1,19511,28,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,13,StreamLake,\frac{7}{2},\frac{7}{2},1,1,8581,854,9435,0,0,1,20852,34,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,14,StreamLake,\frac{7}{2},\frac{7}{2},1,1,7211,1008,8219,0,0,1,18804,31,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,15,StreamLake,\frac{7}{2},\frac{7}{2},1,1,2400,668,3068,0,0,1,6764,13,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,16,StreamLake,\frac{7}{2},\frac{7}{2},1,1,10666,858,11524,0,0,1,25069,50,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,17,StreamLake,\frac{7}{2},\frac{7}{2},1,1,6463,966,7429,0,0,1,14685,26,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,18,StreamLake,\frac{7}{2},\frac{7}{2},1,1,10434,621,11055,0,0,1,24574,27,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,19,StreamLake,\frac{7}{2},\frac{7}{2},1,1,6048,818,6866,0,0,1,14274,24,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,20,StreamLake,\frac{7}{2},\frac{7}{2},1,1,3204,730,3934,0,0,1,7984,11,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,21,StreamLake,\frac{7}{2},\frac{7}{2},1,1,8152,1428,9580,0,0,1,19766,35,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,22,StreamLake,\frac{7}{2},\frac{7}{2},1,1,2981,765,3746,0,0,1,7606,12,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,23,StreamLake,\frac{7}{2},\frac{7}{2},1,1,9398,1186,10584,0,0,1,23374,39,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,24,StreamLake,\frac{7}{2},\frac{7}{2},1,1,3538,404,3942,0,0,1,8975,11,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,25,StreamLake,\frac{7}{2},\frac{7}{2},1,1,7678,1247,8925,0,0,1,19076,34,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,26,StreamLake,\frac{7}{2},\frac{7}{2},1,1,13189,437,13626,0,0,1,32961,64,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,27,StreamLake,\frac{7}{2},\frac{7}{2},1,1,7819,1118,8937,0,0,1,18378,34,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,28,StreamLake,\frac{7}{2},\frac{7}{2},1,1,13541,1183,14724,0,0,1,35091,61,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,29,StreamLake,\frac{7}{2},\frac{7}{2},1,1,5527,421,5948,0,0,1,14063,23,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,30,StreamLake,\frac{7}{2},\frac{7}{2},1,1,9691,1239,10930,0,0,1,24118,28,0,
glm_5,enabled,hmmt_2026_feb_algnt_04,31,StreamLake,\frac{7}{2},\frac{7}{2},1,1,7113,753,7866,0,0,1,18021,41,0,
glm_5,enabled,aime_2026_ii_09,0,StreamLake,669,669,1,1,29976,834,30810,0,0,1,74047,153,0,
glm_5,enabled,aime_2026_ii_09,1,StreamLake,669,669,1,1,23231,668,23899,0,0,1,56841,120,0,
glm_5,enabled,aime_2026_ii_09,2,StreamLake,669,669,1,1,29053,667,29720,0,0,1,82172,132,1,
glm_5,enabled,aime_2026_ii_09,3,StreamLake,669,,0,0,39999,1,40000,0,1,0,101600,188,0,
glm_5,enabled,aime_2026_ii_09,4,StreamLake,669,669,1,1,28072,1070,29142,0,0,1,67895,118,1,
glm_5,enabled,aime_2026_ii_09,5,StreamLake,669,669,1,1,16804,499,17303,0,0,1,43676,97,0,
glm_5,enabled,aime_2026_ii_09,6,StreamLake,669,669,1,1,32056,638,32694,0,0,1,80654,164,0,
glm_5,enabled,aime_2026_ii_09,7,StreamLake,669,669,1,1,27301,589,27890,0,0,1,68682,127,0,
glm_5,enabled,aime_2026_ii_09,8,StreamLake,669,669,1,1,17288,644,17932,0,0,1,41017,103,0,
glm_5,enabled,aime_2026_ii_09,9,StreamLake,669,669,1,1,12163,718,12881,0,0,1,30588,65,0,
glm_5,enabled,aime_2026_ii_09,10,StreamLake,669,669,1,1,18558,566,19124,0,0,1,47804,102,0,
glm_5,enabled,aime_2026_ii_09,11,StreamLake,669,669,1,1,22073,907,22980,0,0,1,59113,146,0,
glm_5,enabled,aime_2026_ii_09,12,StreamLake,669,669,1,1,27954,450,28404,0,0,1,74206,134,0,
glm_5,enabled,aime_2026_ii_09,13,StreamLake,669,669,1,1,35753,1059,36812,0,0,1,93945,150,0,
glm_5,enabled,aime_2026_ii_09,14,StreamLake,669,669,1,1,31132,834,31966,0,0,1,79751,163,0,
glm_5,enabled,aime_2026_ii_09,15,StreamLake,669,669,1,1,21943,707,22650,0,0,1,57038,109,0,
glm_5,enabled,aime_2026_ii_09,16,StreamLake,669,669,1,1,15263,939,16202,0,0,1,37836,82,0,
glm_5,enabled,aime_2026_ii_09,17,StreamLake,669,669,1,1,37280,1173,38453,0,0,1,99267,199,0,
glm_5,enabled,aime_2026_ii_09,18,StreamLake,669,669,1,1,28939,1355,30294,0,0,1,75475,124,0,
glm_5,enabled,aime_2026_ii_09,19,StreamLake,669,669,1,1,26967,740,27707,0,0,1,69537,138,0,
glm_5,enabled,aime_2026_ii_09,20,StreamLake,669,669,1,1,13436,793,14229,0,0,1,36239,72,0,
glm_5,enabled,aime_2026_ii_09,21,StreamLake,669,669,1,1,27878,555,28433,0,0,1,75234,125,0,
glm_5,enabled,aime_2026_ii_09,22,StreamLake,669,669,1,1,37083,867,37950,0,0,1,99801,185,0,
glm_5,enabled,aime_2026_ii_09,23,StreamLake,669,669,1,1,26109,792,26901,0,0,1,65163,126,0,
glm_5,enabled,aime_2026_ii_09,24,StreamLake,669,669,1,1,19322,476,19798,0,0,1,50453,99,0,
glm_5,enabled,aime_2026_ii_09,25,StreamLake,669,669,1,1,15661,1177,16838,0,0,1,39920,80,0,
glm_5,enabled,aime_2026_ii_09,26,StreamLake,669,669,1,1,17752,775,18527,0,0,1,43525,92,0,
glm_5,enabled,aime_2026_ii_09,27,StreamLake,669,669,1,1,19556,831,20387,0,0,1,52541,102,0,
glm_5,enabled,aime_2026_ii_09,28,StreamLake,669,669,1,1,15938,643,16581,0,0,1,40936,66,0,
glm_5,enabled,aime_2026_ii_09,29,StreamLake,669,669,1,1,20312,613,20925,0,0,1,54168,105,0,
glm_5,enabled,aime_2026_ii_09,30,StreamLake,669,669,1,1,25731,1494,27225,0,0,1,69169,115,0,
glm_5,enabled,aime_2026_ii_09,31,StreamLake,669,669,1,1,23155,593,23748,0,0,1,63173,133,0,
glm_5,enabled,aime_2026_i_07,0,StreamLake,396,396,1,1,9271,565,9836,0,0,1,26281,37,0,
glm_5,enabled,aime_2026_i_07,1,StreamLake,396,396,1,1,9253,331,9584,0,0,1,28697,47,0,
glm_5,enabled,aime_2026_i_07,2,StreamLake,396,396,1,1,7639,875,8514,0,0,1,22599,38,0,
glm_5,enabled,aime_2026_i_07,3,StreamLake,396,396,1,1,6911,517,7428,0,0,1,22471,34,0,
glm_5,enabled,aime_2026_i_07,4,StreamLake,396,396,1,1,8576,506,9082,0,0,1,27495,39,0,
glm_5,enabled,aime_2026_i_07,5,StreamLake,396,396,1,1,7225,435,7660,0,0,1,20321,41,0,
glm_5,enabled,aime_2026_i_07,6,StreamLake,396,396,1,1,8436,417,8853,0,0,1,26342,50,0,
glm_5,enabled,aime_2026_i_07,7,StreamLake,396,396,1,1,9617,1124,10741,0,0,1,28284,47,0,
glm_5,enabled,aime_2026_i_07,8,StreamLake,396,396,1,1,9595,385,9980,0,0,1,30174,47,0,
glm_5,enabled,aime_2026_i_07,9,StreamLake,396,396,1,1,8308,438,8746,0,0,1,25524,53,0,
glm_5,enabled,aime_2026_i_07,10,StreamLake,396,396,1,1,7244,207,7451,0,0,1,21451,35,0,
glm_5,enabled,aime_2026_i_07,11,StreamLake,396,396,1,1,8222,485,8707,0,0,1,24642,39,0,
glm_5,enabled,aime_2026_i_07,12,StreamLake,396,396,1,1,7255,565,7820,0,0,1,22096,33,0,
glm_5,enabled,aime_2026_i_07,13,StreamLake,396,396,1,1,8080,434,8514,0,0,1,25827,33,0,
glm_5,enabled,aime_2026_i_07,14,StreamLake,396,396,1,1,8255,338,8593,0,0,1,25379,35,0,
glm_5,enabled,aime_2026_i_07,15,StreamLake,396,396,1,1,7246,558,7804,0,0,1,21366,39,0,
glm_5,enabled,aime_2026_i_07,16,StreamLake,396,396,1,1,8254,563,8817,0,0,1,26221,40,0,
glm_5,enabled,aime_2026_i_07,17,StreamLake,396,396,1,1,7347,378,7725,0,0,1,22550,32,0,
glm_5,enabled,aime_2026_i_07,18,StreamLake,396,396,1,1,6635,435,7070,0,0,1,20726,39,0,
glm_5,enabled,aime_2026_i_07,19,StreamLake,396,396,1,1,6726,373,7099,0,0,1,20222,45,0,
glm_5,enabled,aime_2026_i_07,20,StreamLake,396,396,1,1,7143,517,7660,0,0,1,21277,35,0,
glm_5,enabled,aime_2026_i_07,21,StreamLake,396,396,1,1,9491,698,10189,0,0,1,29655,62,0,
glm_5,enabled,aime_2026_i_07,22,StreamLake,396,396,1,1,8425,736,9161,0,0,1,25139,29,0,
glm_5,enabled,aime_2026_i_07,23,StreamLake,396,396,1,1,9194,458,9652,0,0,1,28533,37,0,
glm_5,enabled,aime_2026_i_07,24,StreamLake,396,396,1,1,7083,267,7350,0,0,1,22385,31,0,
glm_5,enabled,aime_2026_i_07,25,StreamLake,396,396,1,1,6253,517,6770,0,0,1,18457,38,0,
glm_5,enabled,aime_2026_i_07,26,StreamLake,396,396,1,1,7947,649,8596,0,0,1,25206,41,0,
glm_5,enabled,aime_2026_i_07,27,StreamLake,396,396,1,1,9949,430,10379,0,0,1,31548,56,0,
glm_5,enabled,aime_2026_i_07,28,StreamLake,396,396,1,1,7331,440,7771,0,0,1,20538,31,0,
glm_5,enabled,aime_2026_i_07,29,StreamLake,396,,0,0,39999,1,40000,0,1,0,120838,32,0,
glm_5,enabled,aime_2026_i_07,30,StreamLake,396,396,1,1,9278,233,9511,0,0,1,27148,54,0,
glm_5,enabled,aime_2026_i_07,31,StreamLake,396,396,1,1,8376,477,8853,0,0,1,24975,48,0,
glm_5,enabled,aime_2026_ii_07,0,StreamLake,754,754,1,1,9397,43,9440,0,0,1,24207,29,0,
glm_5,enabled,aime_2026_ii_07,1,StreamLake,754,754,1,1,11078,69,11147,0,0,1,29609,40,0,
glm_5,enabled,aime_2026_ii_07,2,StreamLake,754,754,1,1,10067,80,10147,0,0,1,27011,41,0,
glm_5,enabled,aime_2026_ii_07,3,StreamLake,754,754,1,1,10898,935,11833,0,0,1,31388,50,0,
glm_5,enabled,aime_2026_ii_07,4,StreamLake,754,754,1,1,11636,73,11709,0,0,1,31257,51,0,
glm_5,enabled,aime_2026_ii_07,5,StreamLake,754,754,1,1,9980,68,10048,0,0,1,25536,40,0,
glm_5,enabled,aime_2026_ii_07,6,StreamLake,754,754,1,1,6441,1585,8026,0,0,1,17271,21,0,
glm_5,enabled,aime_2026_ii_07,7,StreamLake,754,754,1,1,12940,1098,14038,0,0,1,38229,53,0,
glm_5,enabled,aime_2026_ii_07,8,StreamLake,754,754,1,1,12296,77,12373,0,0,1,33407,46,0,
glm_5,enabled,aime_2026_ii_07,9,StreamLake,754,754,1,1,15978,63,16041,0,0,1,49147,67,0,
glm_5,enabled,aime_2026_ii_07,10,StreamLake,754,754,1,1,8008,58,8066,0,0,1,22252,25,0,
glm_5,enabled,aime_2026_ii_07,11,StreamLake,754,754,1,1,9826,69,9895,0,0,1,31029,28,0,
glm_5,enabled,aime_2026_ii_07,12,StreamLake,754,754,1,1,7949,79,8028,0,0,1,22823,31,0,
glm_5,enabled,aime_2026_ii_07,13,StreamLake,754,754,1,1,10961,49,11010,0,0,1,29116,54,0,
glm_5,enabled,aime_2026_ii_07,14,StreamLake,754,754,1,1,8992,56,9048,0,0,1,24360,40,0,
glm_5,enabled,aime_2026_ii_07,15,StreamLake,754,754,1,1,12425,72,12497,0,0,1,34529,53,0,
glm_5,enabled,aime_2026_ii_07,16,StreamLake,754,754,1,1,11470,79,11549,0,0,1,33962,42,0,
glm_5,enabled,aime_2026_ii_07,17,StreamLake,754,754,1,1,12892,57,12949,0,0,1,36694,56,0,
glm_5,enabled,aime_2026_ii_07,18,StreamLake,754,754,1,1,10616,78,10694,0,0,1,29331,47,0,
glm_5,enabled,aime_2026_ii_07,19,StreamLake,754,754,1,1,9461,1120,10581,0,0,1,25659,49,0,
glm_5,enabled,aime_2026_ii_07,20,StreamLake,754,754,1,1,10416,73,10489,0,0,1,30905,37,0,
glm_5,enabled,aime_2026_ii_07,21,StreamLake,754,754,1,1,13959,63,14022,0,0,1,40621,52,0,
glm_5,enabled,aime_2026_ii_07,22,StreamLake,754,754,1,1,10169,89,10258,0,0,1,29809,37,0,
glm_5,enabled,aime_2026_ii_07,23,StreamLake,754,754,1,1,8579,1026,9605,0,0,1,24442,32,0,
glm_5,enabled,aime_2026_ii_07,24,StreamLake,754,754,1,1,13801,274,14075,0,0,1,39905,77,0,
glm_5,enabled,aime_2026_ii_07,25,StreamLake,754,754,1,1,16271,81,16352,0,0,1,46550,65,0,
glm_5,enabled,aime_2026_ii_07,26,StreamLake,754,754,1,1,11893,525,12418,0,0,1,35459,45,0,
glm_5,enabled,aime_2026_ii_07,27,StreamLake,754,754,1,1,7578,57,7635,0,0,1,20348,32,0,
glm_5,enabled,aime_2026_ii_07,28,StreamLake,754,754,1,1,9466,64,9530,0,0,1,26514,38,0,
glm_5,enabled,aime_2026_ii_07,29,StreamLake,754,754,1,1,11595,81,11676,0,0,1,37057,44,0,
glm_5,enabled,aime_2026_ii_07,30,StreamLake,754,754,1,1,9568,57,9625,0,0,1,26067,36,0,
glm_5,enabled,aime_2026_ii_07,31,StreamLake,754,754,1,1,16079,65,16144,0,0,1,44918,46,0,
glm_5,enabled,aime_2026_i_12,0,StreamLake,161,161,1,1,12253,1108,13361,0,0,1,35102,54,0,
glm_5,enabled,aime_2026_i_12,1,StreamLake,161,161,1,1,19011,732,19743,0,0,1,54352,87,0,
glm_5,enabled,aime_2026_i_12,2,StreamLake,161,161,1,1,10287,710,10997,0,0,1,28148,36,0,
glm_5,enabled,aime_2026_i_12,3,StreamLake,161,161,1,1,17134,1010,18144,0,0,1,48810,79,0,
glm_5,enabled,aime_2026_i_12,4,StreamLake,161,161,1,1,10999,48,11047,0,0,1,31339,53,0,
glm_5,enabled,aime_2026_i_12,5,StreamLake,161,161,1,1,15730,861,16591,0,0,1,43845,71,0,
glm_5,enabled,aime_2026_i_12,6,StreamLake,161,161,1,1,14488,1399,15887,0,0,1,44214,59,0,
glm_5,enabled,aime_2026_i_12,7,StreamLake,161,161,1,1,17170,632,17802,0,0,1,48362,74,0,
glm_5,enabled,aime_2026_i_12,8,StreamLake,161,161,1,1,15459,961,16420,0,0,1,46194,52,0,
glm_5,enabled,aime_2026_i_12,9,StreamLake,161,161,1,1,14711,1348,16059,0,0,1,41361,61,0,
glm_5,enabled,aime_2026_i_12,10,StreamLake,161,,0,0,39999,1,40000,0,1,0,136867,183,0,
glm_5,enabled,aime_2026_i_12,11,StreamLake,161,161,1,1,14219,881,15100,0,0,1,40407,67,0,
glm_5,enabled,aime_2026_i_12,12,StreamLake,161,161,1,1,14087,482,14569,0,0,1,41005,55,0,
glm_5,enabled,aime_2026_i_12,13,StreamLake,161,161,1,1,16942,762,17704,0,0,1,49309,62,0,
glm_5,enabled,aime_2026_i_12,14,StreamLake,161,161,1,1,22207,441,22648,0,0,1,68312,93,0,
glm_5,enabled,aime_2026_i_12,15,StreamLake,161,,0,0,9287,0,9287,0,0,0,36882,46,0,
glm_5,enabled,aime_2026_i_12,16,StreamLake,161,161,1,1,15675,932,16607,0,0,1,44960,74,0,
glm_5,enabled,aime_2026_i_12,17,StreamLake,161,161,1,1,19792,48,19840,0,0,1,57170,95,0,
glm_5,enabled,aime_2026_i_12,18,StreamLake,161,161,1,1,16782,199,16981,0,0,1,51467,68,0,
glm_5,enabled,aime_2026_i_12,19,StreamLake,161,161,1,1,13051,48,13099,0,0,1,36614,54,0,
glm_5,enabled,aime_2026_i_12,20,StreamLake,161,161,1,1,15135,717,15852,0,0,1,41181,70,0,
glm_5,enabled,aime_2026_i_12,21,StreamLake,161,161,1,1,16661,1523,18184,0,0,1,52551,67,0,
glm_5,enabled,aime_2026_i_12,22,StreamLake,161,161,1,1,16726,882,17608,0,0,1,43420,90,0,
glm_5,enabled,aime_2026_i_12,23,StreamLake,161,161,1,1,10385,48,10433,0,0,1,27541,36,0,
glm_5,enabled,aime_2026_i_12,24,StreamLake,161,161,1,1,18065,734,18799,0,0,1,50875,80,0,
glm_5,enabled,aime_2026_i_12,25,StreamLake,161,161,1,1,15845,1932,17777,0,0,1,47191,75,0,
glm_5,enabled,aime_2026_i_12,26,StreamLake,161,161,1,1,17168,534,17702,0,0,1,48080,68,0,
glm_5,enabled,aime_2026_i_12,27,StreamLake,161,161,1,1,14658,48,14706,0,0,1,41063,77,0,
glm_5,enabled,aime_2026_i_12,28,StreamLake,161,161,1,1,14028,1821,15849,0,0,1,40609,61,0,
glm_5,enabled,aime_2026_i_12,29,StreamLake,161,161,1,1,14895,343,15238,0,0,1,41710,59,0,
glm_5,enabled,aime_2026_i_12,30,StreamLake,161,161,1,1,15065,1685,16750,0,0,1,40772,54,0,
glm_5,enabled,aime_2026_i_12,31,StreamLake,161,161,1,1,15407,701,16108,0,0,1,40948,68,0,
glm_5_1,enabled,aime_2026_i_13,0,Baidu,039,39,1,1,21873,473,22346,0,0,1,60731,54,0,
glm_5_1,enabled,aime_2026_i_13,1,Baidu,039,39,1,1,34033,1089,35122,0,0,1,71244,94,0,
glm_5_1,enabled,aime_2026_i_13,2,Baidu,039,39,1,1,22932,1322,24254,0,0,1,50079,49,0,
glm_5_1,enabled,aime_2026_i_13,3,Baidu,039,39,1,1,21994,915,22909,0,0,1,48564,45,0,
glm_5_1,enabled,aime_2026_i_13,4,Baidu,039,39,1,1,19243,1180,20423,0,0,1,43124,31,0,
glm_5_1,enabled,aime_2026_i_13,5,Baidu,039,39,1,1,21669,1355,23024,0,0,1,48951,74,0,
glm_5_1,enabled,aime_2026_i_13,6,Baidu,039,39,1,1,16436,971,17407,0,0,1,34596,40,0,
glm_5_1,enabled,aime_2026_i_13,7,Baidu,039,39,1,1,20431,1044,21475,0,0,1,43684,41,0,
glm_5_1,enabled,aime_2026_i_13,8,Baidu,039,39,1,1,20122,1279,21401,0,0,1,44254,52,0,
glm_5_1,enabled,aime_2026_i_13,9,Baidu,039,39,1,1,13756,1035,14791,0,0,1,28818,27,0,
glm_5_1,enabled,aime_2026_i_13,10,Baidu,039,39,1,1,27825,1485,29310,0,0,1,56721,55,0,
glm_5_1,enabled,aime_2026_i_13,11,Baidu,039,39,1,1,24193,1405,25598,0,0,1,48751,45,0,
glm_5_1,enabled,aime_2026_i_13,12,Baidu,039,39,1,1,23995,1105,25100,0,0,1,52280,51,0,
glm_5_1,enabled,aime_2026_i_13,13,Baidu,039,39,1,1,14793,895,15688,0,0,1,32259,38,0,
glm_5_1,enabled,aime_2026_i_13,14,Baidu,039,39,1,1,24021,1098,25119,0,0,1,48658,77,0,
glm_5_1,enabled,aime_2026_i_13,15,Baidu,039,39,1,1,31130,1329,32459,0,0,1,62360,96,0,
glm_5_1,enabled,aime_2026_i_13,16,Baidu,039,39,1,1,28881,1341,30222,0,0,1,62005,64,0,
glm_5_1,enabled,aime_2026_i_13,17,Baidu,039,39,1,1,18136,1154,19290,0,0,1,39346,37,0,
glm_5_1,enabled,aime_2026_i_13,18,Baidu,039,39,1,1,25265,851,26116,0,0,1,55010,85,0,
glm_5_1,enabled,aime_2026_i_13,19,Baidu,039,39,1,1,20204,987,21191,0,0,1,43785,47,0,
glm_5_1,enabled,aime_2026_i_13,20,Baidu,039,39,1,1,15686,871,16557,0,0,1,33311,34,0,
glm_5_1,enabled,aime_2026_i_13,21,Baidu,039,39,1,1,16215,785,17000,0,0,1,35106,53,0,
glm_5_1,enabled,aime_2026_i_13,22,Baidu,039,39,1,1,16338,877,17215,0,0,1,35293,54,0,
glm_5_1,enabled,aime_2026_i_13,23,Baidu,039,39,1,1,17164,1010,18174,0,0,1,37758,43,0,
glm_5_1,enabled,aime_2026_i_13,24,Baidu,039,39,1,1,24697,955,25652,0,0,1,51305,82,0,
glm_5_1,enabled,aime_2026_i_13,25,Baidu,039,39,1,1,30359,1134,31493,0,0,1,63658,78,0,
glm_5_1,enabled,aime_2026_i_13,26,Baidu,039,39,1,1,18091,1162,19253,0,0,1,39128,28,0,
glm_5_1,enabled,aime_2026_i_13,27,Baidu,039,39,1,1,24248,1279,25527,0,0,1,51140,58,0,
glm_5_1,enabled,aime_2026_i_13,28,Baidu,039,39,1,1,18965,945,19910,0,0,1,40573,35,0,
glm_5_1,enabled,aime_2026_i_13,29,Baidu,039,39,1,1,19718,1400,21118,0,0,1,43244,42,0,
glm_5_1,enabled,aime_2026_i_13,30,Baidu,039,39,1,1,14861,830,15691,0,0,1,33291,40,0,
